Epoch,Iteration,Loss
89,9,0.15308769047260284
89,10,0.11367874592542648
89,11,0.14472433924674988
90,0,0.08417293429374695
90,1,0.18471334874629974
90,2,0.15674428641796112
90,3,0.1274079531431198
90,4,0.10073371231555939
90,5,0.07401526719331741
90,6,0.16670675575733185
90,7,0.09351681172847748
90,8,0.11598601192235947
90,9,0.11251205205917358
90,10,0.14701557159423828
90,11,0.17174535989761353
91,0,0.10137952864170074
91,1,0.06669223308563232
91,2,0.10838093608617783
91,3,0.14343655109405518
91,4,0.10282488912343979
91,5,0.12926706671714783
91,6,0.17664030194282532
91,7,0.11648666113615036
91,8,0.1816999465227127
91,9,0.09504862129688263
91,10,0.10483972728252411
91,11,0.1370919942855835
92,0,0.08540263026952744
92,1,0.17746475338935852
92,2,0.08425132930278778
92,3,0.09479934722185135
92,4,0.16717715561389923
92,5,0.13863252103328705
92,6,0.1100463718175888
92,7,0.11246003210544586
92,8,0.13478447496891022
92,9,0.15360435843467712
92,10,0.09577760100364685
92,11,0.12273690104484558
93,0,0.0901198536157608
93,1,0.21016345918178558
93,2,0.16950108110904694
93,3,0.11057944595813751
93,4,0.1655384749174118
93,5,0.18371374905109406
93,6,0.14093536138534546
93,7,0.0835953950881958
93,8,0.12787926197052002
93,9,0.082677461206913
93,10,0.11945109069347382
93,11,0.09913743287324905
94,0,0.08468051999807358
94,1,0.1140265241265297
94,2,0.11735989153385162
94,3,0.09761013090610504
94,4,0.20319780707359314
94,5,0.15336103737354279
94,6,0.11054638028144836
94,7,0.07138463854789734
94,8,0.24924689531326294
94,9,0.11577745527029037
94,10,0.10451788455247879
94,11,0.11777444183826447
95,0,0.2136477380990982
95,1,0.06382010877132416
95,2,0.1824236810207367
95,3,0.10943029075860977
95,4,0.1589362472295761
95,5,0.12355745583772659
95,6,0.11777668446302414
95,7,0.08343673497438431
95,8,0.08428825438022614
95,9,0.15914128720760345
95,10,0.14090684056282043
95,11,0.09738758951425552
96,0,0.09959133714437485
96,1,0.1317010372877121
96,2,0.11509436368942261
96,3,0.09318219870328903
96,4,0.1522594690322876
96,5,0.1260371208190918
96,6,0.1400395780801773
96,7,0.1318662166595459
96,8,0.18540380895137787
96,9,0.1117762103676796
96,10,0.16161471605300903
96,11,0.13084426522254944
97,0,0.13765019178390503
97,1,0.1557338386774063
97,2,0.11398471891880035
97,3,0.0979861170053482
97,4,0.10934946686029434
97,5,0.17646677792072296
97,6,0.08272039145231247
97,7,0.07874325662851334
97,8,0.11862021684646606
97,9,0.19146327674388885
97,10,0.09491612762212753
97,11,0.13448722660541534
98,0,0.16613447666168213
98,1,0.1482551395893097
98,2,0.1581445038318634
98,3,0.13325732946395874
98,4,0.1529741883277893
98,5,0.18579499423503876
98,6,0.09301504492759705
98,7,0.1309020221233368
98,8,0.08584548532962799
98,9,0.11146645247936249
98,10,0.11448317021131516
98,11,0.10534828901290894
99,0,0.1417354941368103
99,1,0.07511633634567261
99,2,0.1466040164232254
99,3,0.09068341553211212
99,4,0.11683634668588638
99,5,0.15485696494579315
99,6,0.14015403389930725
99,7,0.12577565014362335
99,8,0.1575489193201065
99,9,0.09904389083385468
99,10,0.1331845372915268
99,11,0.14825715124607086
